0	0	0	0	0	0	0	0	0	0	0	0	0	0.199365	0.210169	0.220886	0.231516	0.242059	0.252514	0.262882	0.273163	0.283357	0.293464	0.303483	0.313416	0.323262	0.333021	0.510339	0.586771	0.655679	0.717641	0.77327	0.823186	0.867992	0.908251	0.944482	0.977154	1.00669	1.03344	1.05775	1.0799	1.10013	1.11866	1.13568	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.201899	0.212745	0.223502	0.23417	0.24475	0.255241	0.265643	0.275957	0.286182	0.296318	0.306367	0.316326	0.326198	0.335982	0.513544	0.589959	0.658786	0.720624	0.776101	0.825851	0.870485	0.910574	0.94664	0.979156	1.00854	1.03516	1.05935	1.08138	1.1015	1.11994	1.13686	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.204493	0.21538	0.226177	0.236883	0.247499	0.258026	0.268461	0.278807	0.289063	0.299229	0.309305	0.319292	0.329188	0.338996	0.516789	0.593179	0.66192	0.723627	0.778948	0.828528	0.872987	0.912903	0.948803	0.981161	1.0104	1.03688	1.06094	1.08286	1.10288	1.12121	1.13805	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.207148	0.218076	0.228912	0.239656	0.250309	0.26087	0.271339	0.281716	0.292002	0.302197	0.312301	0.322313	0.332235	0.342065	0.520074	0.596433	0.66508	0.726652	0.781811	0.831217	0.875498	0.915239	0.950971	0.98317	1.01226	1.03861	1.06254	1.08434	1.10425	1.12249	1.13924	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.209866	0.220835	0.23171	0.242491	0.25318	0.263775	0.274277	0.284686	0.295001	0.305224	0.315355	0.325392	0.335338	0.345191	0.523402	0.599721	0.668268	0.729698	0.784691	0.833919	0.878019	0.917582	0.953143	0.985181	1.01412	1.04033	1.06414	1.08582	1.10563	1.12377	1.14043	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.21265	0.223659	0.234572	0.245391	0.256115	0.266744	0.277278	0.287717	0.298062	0.308313	0.318469	0.328532	0.3385	0.348376	0.526772	0.603044	0.671483	0.732765	0.787587	0.836633	0.880548	0.919931	0.955321	0.987197	1.01599	1.04206	1.06574	1.0873	1.107	1.12505	1.14162	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.215502	0.22655	0.237502	0.248357	0.259115	0.269777	0.280343	0.290812	0.301186	0.311463	0.321645	0.331732	0.341723	0.35162	0.530186	0.606403	0.674727	0.735855	0.790501	0.83936	0.883088	0.922288	0.957504	0.989217	1.01785	1.04379	1.06734	1.08879	1.10838	1.12633	1.14281	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.218424	0.229512	0.240501	0.251392	0.262184	0.272879	0.283475	0.293974	0.304375	0.314679	0.324886	0.334996	0.345009	0.354926	0.533644	0.609798	0.677999	0.738967	0.793431	0.8421	0.885638	0.924653	0.959692	0.991241	1.01972	1.04552	1.06894	1.09027	1.10976	1.12761	1.144	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.221419	0.232545	0.243571	0.254497	0.265323	0.27605	0.286676	0.297204	0.307632	0.317962	0.328192	0.338325	0.348359	0.358295	0.537148	0.61323	0.681301	0.742103	0.79638	0.844854	0.888197	0.927025	0.961887	0.993269	1.0216	1.04725	1.07054	1.09176	1.11113	1.12889	1.1452	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.224489	0.235653	0.246715	0.257676	0.268535	0.279292	0.289949	0.300504	0.310959	0.321313	0.331567	0.341721	0.351775	0.36173	0.540699	0.6167	0.684634	0.745262	0.799347	0.847621	0.890768	0.929405	0.964087	0.995302	1.02348	1.04899	1.07215	1.09324	1.11252	1.13017	1.14639	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.227637	0.238838	0.249936	0.260931	0.271822	0.28261	0.293295	0.303877	0.314357	0.324735	0.335011	0.345186	0.35526	0.365233	0.544298	0.620209	0.687997	0.748445	0.802332	0.850403	0.893349	0.931794	0.966294	0.99734	1.02536	1.05073	1.07376	1.09473	1.1139	1.13145	1.14758	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.230866	0.242104	0.253237	0.264264	0.275186	0.286004	0.296717	0.307325	0.31783	0.328231	0.338528	0.348723	0.358815	0.368805	0.547946	0.623758	0.691392	0.751652	0.805336	0.8532	0.895942	0.934191	0.968508	0.999384	1.02725	1.05247	1.07537	1.09623	1.11528	1.13274	1.14878	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.234178	0.245452	0.256619	0.267679	0.278631	0.289477	0.300217	0.310851	0.321379	0.331802	0.34212	0.352333	0.362443	0.372448	0.551645	0.627347	0.694818	0.754885	0.80836	0.856012	0.898546	0.936598	0.970729	1.00143	1.02914	1.05421	1.07698	1.09772	1.11667	1.13403	1.14998	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.237577	0.248887	0.260086	0.271177	0.282159	0.293033	0.303799	0.314457	0.325008	0.335452	0.345789	0.35602	0.366146	0.376166	0.555395	0.630978	0.698278	0.758144	0.811404	0.858839	0.901163	0.939014	0.972957	1.00349	1.03103	1.05596	1.0786	1.09922	1.11805	1.13531	1.15117	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.241067	0.25241	0.263642	0.274763	0.285774	0.296674	0.307465	0.318146	0.328719	0.339182	0.349538	0.359785	0.369926	0.37996	0.559198	0.634652	0.701772	0.761429	0.814469	0.861683	0.903791	0.941439	0.975193	1.00555	1.03293	1.05772	1.08022	1.10072	1.11945	1.13661	1.15238	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.24465	0.256026	0.267289	0.278439	0.289478	0.300404	0.311218	0.321921	0.332514	0.342996	0.353369	0.363632	0.373786	0.383832	0.563056	0.638369	0.7053	0.764742	0.817555	0.864543	0.906433	0.943875	0.977437	1.00762	1.03484	1.05948	1.08185	1.10222	1.12084	1.1379	1.15358	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.24833	0.259738	0.271031	0.282209	0.293274	0.304224	0.315061	0.325785	0.336397	0.346896	0.357285	0.367562	0.377729	0.387786	0.566969	0.642131	0.708864	0.768082	0.820663	0.86742	0.909089	0.946322	0.97969	1.00969	1.03675	1.06124	1.08348	1.10373	1.12224	1.1392	1.15478	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.25211	0.263549	0.274871	0.286077	0.297166	0.308139	0.318998	0.329741	0.340371	0.350886	0.361289	0.371579	0.381757	0.391824	0.57094	0.64594	0.712464	0.771451	0.823793	0.870315	0.911758	0.94878	0.981952	1.01177	1.03867	1.06301	1.08511	1.10524	1.12364	1.1405	1.15599	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.255996	0.267464	0.278814	0.290044	0.301157	0.312153	0.323031	0.333792	0.344438	0.354968	0.365384	0.375685	0.385873	0.395949	0.57497	0.649795	0.716102	0.77485	0.826947	0.873228	0.914442	0.951249	0.984223	1.01386	1.04059	1.06478	1.08675	1.10676	1.12504	1.1418	1.15721	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.25999	0.271486	0.282862	0.294117	0.305252	0.316268	0.327164	0.337943	0.348603	0.359147	0.369574	0.379885	0.390081	0.400163	0.579061	0.6537	0.719779	0.778279	0.830124	0.87616	0.917142	0.953731	0.986505	1.01596	1.04252	1.06656	1.08839	1.10828	1.12645	1.14311	1.15842	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.264097	0.27562	0.287021	0.298298	0.309454	0.320488	0.331402	0.342195	0.352869	0.363424	0.373861	0.38418	0.394383	0.40447	0.583214	0.657654	0.723495	0.781739	0.833327	0.879113	0.919857	0.956226	0.988797	1.01807	1.04446	1.06835	1.09004	1.1098	1.12786	1.14442	1.15964	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.268322	0.279871	0.291294	0.302592	0.313767	0.324818	0.335747	0.346554	0.357239	0.367804	0.378249	0.388575	0.398783	0.408873	0.587432	0.66166	0.727252	0.785232	0.836555	0.882085	0.922588	0.958734	0.9911	1.02018	1.04641	1.07014	1.09169	1.11133	1.12928	1.14573	1.16086	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.27267	0.284241	0.295686	0.307004	0.318196	0.329262	0.340204	0.351023	0.361718	0.372291	0.382742	0.393073	0.403284	0.413376	0.591716	0.665719	0.731051	0.788758	0.83981	0.885079	0.925337	0.961256	0.993415	1.02231	1.04837	1.07194	1.09336	1.11287	1.1307	1.14705	1.16209	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.277145	0.288738	0.300202	0.311537	0.322744	0.333824	0.344778	0.355606	0.366309	0.376888	0.387344	0.397677	0.40789	0.417981	0.596069	0.669833	0.734894	0.792319	0.843092	0.888095	0.928105	0.963794	0.995742	1.02445	1.05033	1.07375	1.09503	1.11441	1.13213	1.14838	1.16332	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.281753	0.293365	0.304847	0.316197	0.327418	0.338509	0.349472	0.360308	0.371017	0.3816	0.392058	0.402393	0.412604	0.422694	0.600492	0.674003	0.738781	0.795916	0.846403	0.891135	0.930891	0.966347	0.998083	1.02659	1.0523	1.07557	1.0967	1.11596	1.13356	1.14971	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.286499	0.298129	0.309626	0.32099	0.332221	0.343322	0.354293	0.365134	0.375846	0.386431	0.39689	0.407223	0.417432	0.427517	0.604989	0.678232	0.742715	0.799549	0.849744	0.894198	0.933697	0.968916	1.00044	1.02875	1.05429	1.0774	1.09839	1.11751	1.135	1.15104	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.29139	0.303035	0.314544	0.325919	0.33716	0.348268	0.359243	0.370087	0.380802	0.391386	0.401843	0.412173	0.422376	0.432454	0.609561	0.682521	0.746698	0.803222	0.853116	0.897287	0.936524	0.971503	1.00281	1.03093	1.05628	1.07923	1.10008	1.11908	1.13645	1.15239	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.296431	0.308089	0.319609	0.330992	0.342239	0.353352	0.36433	0.375175	0.385888	0.39647	0.406922	0.417246	0.427442	0.437511	0.614211	0.686872	0.75073	0.806934	0.856521	0.900403	0.939372	0.974109	1.00519	1.03311	1.05829	1.08108	1.10178	1.12065	1.13791	1.15374	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.301629	0.313297	0.324825	0.336214	0.347465	0.35858	0.369558	0.380401	0.391111	0.401687	0.412133	0.422448	0.432634	0.442692	0.618942	0.691288	0.754814	0.810688	0.859959	0.903546	0.942244	0.976734	1.00759	1.03531	1.06031	1.08294	1.10349	1.12223	1.13937	1.15509	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.306991	0.318666	0.3302	0.341592	0.352844	0.363958	0.374933	0.385772	0.396475	0.407044	0.41748	0.427784	0.437958	0.448002	0.623757	0.695771	0.758951	0.814485	0.863432	0.906718	0.94514	0.97938	1.01001	1.03753	1.06235	1.08481	1.10522	1.12382	1.14084	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.312524	0.324204	0.33574	0.347132	0.358383	0.369492	0.380462	0.391293	0.401987	0.412546	0.422969	0.433259	0.443417	0.453445	0.628659	0.700324	0.763145	0.818328	0.866943	0.909921	0.948062	0.982047	1.01245	1.03976	1.06439	1.08669	1.10695	1.12542	1.14233	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.318237	0.329918	0.341453	0.352842	0.364087	0.37519	0.386151	0.396972	0.407654	0.418198	0.428606	0.43888	0.449019	0.459027	0.633651	0.704949	0.767397	0.822217	0.870492	0.913156	0.951011	0.984737	1.01491	1.04201	1.06646	1.08859	1.1087	1.12704	1.14382	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.324137	0.335815	0.347346	0.358729	0.369966	0.381058	0.392007	0.402814	0.413481	0.424008	0.434398	0.444651	0.454769	0.464755	0.638737	0.709649	0.771709	0.826156	0.874082	0.916425	0.953989	0.987452	1.01739	1.04428	1.06854	1.0905	1.11046	1.12866	1.14532	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.330232	0.341905	0.353427	0.3648	0.376025	0.387104	0.398037	0.408827	0.419475	0.429982	0.44035	0.45058	0.460674	0.470633	0.64392	0.714428	0.776085	0.830147	0.877714	0.919729	0.956996	0.990193	1.01989	1.04657	1.07064	1.09243	1.11223	1.1303	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.336533	0.348196	0.359706	0.371065	0.382275	0.393336	0.40425	0.415019	0.425644	0.436127	0.44647	0.456673	0.466739	0.476669	0.649205	0.719289	0.780527	0.834192	0.881391	0.923071	0.960036	0.992962	1.02242	1.04888	1.07275	1.09437	1.11403	1.13195	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.343048	0.354697	0.366192	0.377533	0.388722	0.399762	0.410653	0.421397	0.431996	0.442451	0.452765	0.462937	0.472972	0.482869	0.654597	0.724234	0.785038	0.838293	0.885115	0.926453	0.96311	0.99576	1.02497	1.05121	1.07489	1.09633	1.11583	1.13362	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.349789	0.361419	0.372893	0.384212	0.395378	0.406392	0.417255	0.42797	0.438539	0.448962	0.459243	0.469381	0.47938	0.489241	0.660098	0.729269	0.789621	0.842454	0.888889	0.929877	0.966219	0.998589	1.02755	1.05357	1.07705	1.09832	1.11766	1.13531	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.356766	0.368373	0.379822	0.391114	0.402251	0.413234	0.424066	0.434748	0.445282	0.455669	0.465912	0.476012	0.485971	0.495792	0.665715	0.734397	0.79428	0.846678	0.892716	0.933345	0.969367	1.00145	1.03016	1.05595	1.07923	1.10032	1.1195	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.36399	0.375569	0.386988	0.398248	0.409351	0.4203	0.431095	0.441739	0.452233	0.46258	0.472782	0.482839	0.492755	0.50253	0.671453	0.739623	0.79902	0.850968	0.896598	0.936861	0.972556	1.00435	1.0328	1.05836	1.08144	1.10235	1.12137	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.371474	0.38302	0.394403	0.405626	0.416691	0.427599	0.438353	0.448954	0.459404	0.469706	0.479861	0.489871	0.499739	0.509465	0.677318	0.744951	0.803843	0.855328	0.900539	0.940427	0.975788	1.00729	1.03547	1.0608	1.08367	1.1044	1.12325	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.379232	0.390738	0.402081	0.413261	0.424281	0.435144	0.445851	0.456404	0.466805	0.477057	0.48716	0.497119	0.506933	0.516606	0.683315	0.750387	0.808755	0.859762	0.904542	0.944046	0.979067	1.01026	1.03818	1.06328	1.08594	1.10648	1.12517	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.387278	0.398738	0.410033	0.421165	0.432135	0.442946	0.453601	0.4641	0.474447	0.484643	0.49469	0.504591	0.514348	0.523962	0.689451	0.755936	0.813761	0.864274	0.908612	0.947722	0.982394	1.01328	1.04093	1.06578	1.08823	1.10858	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.395625	0.407033	0.418275	0.429352	0.440266	0.45102	0.461616	0.472056	0.482342	0.492477	0.502463	0.512301	0.521994	0.531545	0.695734	0.761605	0.818865	0.868868	0.912752	0.951459	0.985775	1.01635	1.04372	1.06833	1.09056	1.11072	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.404291	0.41564	0.426821	0.437836	0.448688	0.459378	0.469909	0.480284	0.490504	0.500571	0.510489	0.52026	0.529884	0.539366	0.702171	0.7674	0.824074	0.873551	0.916966	0.955261	0.989213	1.01947	1.04655	1.07091	1.09292	1.11289	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.413293	0.424575	0.435688	0.446634	0.457416	0.468036	0.478496	0.488798	0.498945	0.50894	0.518784	0.52848	0.53803	0.547437	0.70877	0.773328	0.829393	0.878327	0.921261	0.959132	0.992711	1.02264	1.04943	1.07354	1.09533	1.11509	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.422648	0.433856	0.444893	0.455763	0.466468	0.477009	0.487391	0.497614	0.507682	0.517597	0.527361	0.536976	0.546446	0.555772	0.715542	0.779398	0.834831	0.883203	0.925642	0.963077	0.996275	1.02586	1.05237	1.07622	1.09777	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.432376	0.443501	0.454455	0.465241	0.47586	0.486316	0.496611	0.506748	0.51673	0.526558	0.536235	0.545763	0.555146	0.564385	0.722495	0.785617	0.840394	0.888186	0.930114	0.967103	0.999908	1.02916	1.05536	1.07894	1.10027	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.442499	0.453532	0.464393	0.475086	0.485612	0.495975	0.506176	0.516219	0.526106	0.53584	0.545423	0.554857	0.564146	0.573292	0.72964	0.791996	0.846091	0.893282	0.934685	0.971214	1.00362	1.03251	1.05841	1.08172	1.10281	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.453038	0.46397	0.47473	0.48532	0.495744	0.506004	0.516103	0.526044	0.535829	0.545461	0.554942	0.564276	0.573464	0.582509	0.73699	0.798544	0.85193	0.8985	0.939361	0.975417	1.00741	1.03595	1.06153	1.08456	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.464018	0.474838	0.485487	0.495966	0.506278	0.516427	0.526415	0.536245	0.545919	0.555441	0.564813	0.574037	0.583117	0.592054	0.744558	0.805273	0.857923	0.90385	0.944151	0.97972	1.01129	1.03946	1.06471	1.08747	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.475465	0.486163	0.496689	0.507047	0.517238	0.527266	0.537133	0.546843	0.556398	0.565801	0.575055	0.584162	0.593125	0.601947	0.752356	0.812195	0.864079	0.90934	0.949063	0.984132	1.01527	1.04305	1.06798	1.09044	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.487406	0.497971	0.508365	0.518589	0.528649	0.538546	0.548283	0.557863	0.567289	0.576565	0.585692	0.594673	0.603511	0.612209	0.760402	0.819325	0.870411	0.914982	0.954108	0.98866	1.01935	1.04674	1.07133	1.0935	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.499873	0.510292	0.520541	0.530622	0.540539	0.550294	0.55989	0.569331	0.578618	0.587756	0.596747	0.605594	0.614298	0.622864	0.768712	0.826676	0.876933	0.920788	0.959297	0.993315	1.02354	1.05053	1.07477	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.512897	0.523158	0.53325	0.543175	0.552937	0.562539	0.571984	0.581274	0.590413	0.599403	0.608248	0.61695	0.625512	0.633937	0.777306	0.834267	0.88366	0.926772	0.964642	0.998108	1.02786	1.05444	1.07831	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.526514	0.536603	0.546525	0.556282	0.565877	0.575314	0.584595	0.593724	0.602703	0.611536	0.620224	0.628772	0.637182	0.645456	0.786204	0.842116	0.890609	0.932949	0.970156	1.00305	1.03231	1.05846	1.08197	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.540761	0.550665	0.560403	0.569979	0.579394	0.588653	0.597759	0.606714	0.615522	0.624186	0.632707	0.64109	0.649337	0.657451	0.79543	0.850244	0.897798	0.939336	0.975856	1.00816	1.03691	1.06262	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.555681	0.565385	0.574925	0.584304	0.593526	0.602595	0.611512	0.620282	0.628906	0.637389	0.645732	0.653939	0.662013	0.669955	0.80501	0.858673	0.905249	0.945952	0.981758	1.01345	1.04167	1.06693	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.571319	0.580806	0.590132	0.599301	0.608316	0.61718	0.625896	0.634466	0.642895	0.651184	0.659337	0.667357	0.675246	0.683007	0.814972	0.867431	0.912985	0.952819	0.987883	1.01894	1.04661	1.07139	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.587723	0.596977	0.606074	0.615018	0.62381	0.632454	0.640954	0.649312	0.657532	0.665615	0.673566	0.681386	0.689079	0.696646	0.825351	0.876547	0.921032	0.95996	0.994252	1.02465	1.05175	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.604946	0.613951	0.622802	0.631504	0.640058	0.648468	0.656737	0.664869	0.672865	0.680729	0.688464	0.696072	0.703556	0.710918	0.836181	0.886054	0.929423	0.967404	1.00089	1.0306	1.05711	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.623049	0.631786	0.640374	0.648816	0.657116	0.665276	0.673299	0.681189	0.688948	0.696579	0.704084	0.711467	0.718729	0.725874	0.847505	0.89599	0.938189	0.975183	1.00783	1.03682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.642095	0.650545	0.658852	0.667018	0.675046	0.682939	0.690701	0.698333	0.70584	0.713222	0.720484	0.727628	0.734655	0.74157	0.859369	0.906397	0.947372	0.983331	1.0151	1.04334	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.662154	0.670299	0.678306	0.686177	0.693916	0.701526	0.709009	0.716368	0.723606	0.730726	0.737729	0.744619	0.751398	0.758068	0.871827	0.917324	0.957016	0.991892	1.02274	1.05019	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.683306	0.691126	0.698813	0.706371	0.713803	0.721111	0.728298	0.735367	0.742321	0.749161	0.755891	0.762513	0.769028	0.77544	0.884939	0.928829	0.967173	1.00091	1.0308	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.705637	0.71311	0.720458	0.727684	0.73479	0.741778	0.748652	0.755414	0.762067	0.768612	0.775052	0.781389	0.787626	0.793765	0.898775	0.940974	0.977903	1.01045	1.03932	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.729242	0.736349	0.743338	0.750211	0.756972	0.763622	0.770165	0.776602	0.782936	0.789169	0.795303	0.801341	0.807284	0.813135	0.913415	0.953837	0.989276	1.02057	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
